Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
23.210,-1.533,0.179,0.708,0.050,-0.145,-0.062,464.791,2.286,-1.162,0.479,0.760,0.000,-3.292
23.462,-1.564,0.162,0.620,0.077,-0.154,-0.072,467.168,2.931,-0.648,0.511,0.642,0.000,-3.380
23.713,-1.573,0.141,0.580,0.085,-0.141,-0.050,468.304,3.981,-1.137,0.462,0.585,0.000,-3.420
23.965,-1.560,0.085,0.551,0.066,-0.146,-0.037,468.967,5.024,-1.796,0.455,0.552,0.000,-3.449
24.217,-1.539,0.056,0.568,0.056,-0.136,-0.007,468.703,5.557,-2.440,0.405,0.565,0.000,-3.432
24.469,-1.494,0.024,0.644,0.039,-0.141,0.008,467.697,6.517,-4.058,0.405,0.615,0.000,-3.356
24.720,-1.472,0.022,0.718,0.003,-0.136,0.024,465.881,5.881,-4.160,0.390,0.706,0.000,-3.282
24.972,-1.466,0.057,0.854,0.009,-0.139,0.015,463.982,3.930,-4.009,0.419,0.801,0.000,-3.146
25.224,-1.484,0.097,0.945,0.008,-0.149,-0.015,461.466,3.674,-3.041,0.472,0.927,0.000,-3.055
25.475,-1.528,0.164,1.060,0.024,-0.152,-0.027,459.663,1.562,-1.959,0.512,1.017,0.000,-2.940
25.727,-1.569,0.209,1.128,0.036,-0.154,-0.053,457.810,0.981,-1.124,0.539,1.109,0.000,-2.872
25.979,-1.610,0.248,1.182,0.059,-0.163,-0.081,456.570,0.263,-0.495,0.596,1.171,0.000,-2.818
26.231,-1.639,0.265,1.214,0.071,-0.162,-0.093,455.827,0.750,-0.468,0.637,1.209,0.000,-2.786
26.482,-1.647,0.258,1.224,0.068,-0.164,-0.097,455.538,1.427,-0.453,0.658,1.223,0.000,-2.776
26.734,-1.629,0.205,1.205,0.067,-0.151,-0.066,455.775,4.092,-1.265,0.630,1.211,0.000,-2.795
26.986,-1.614,0.174,1.186,0.058,-0.151,-0.051,456.245,4.235,-1.636,0.529,1.188,0.000,-2.814
27.237,-1.558,0.083,1.100,0.037,-0.141,-0.007,457.610,7.204,-3.135,0.456,1.119,0.000,-2.900
27.489,-1.538,0.056,1.048,0.019,-0.142,0.023,458.923,5.508,-2.531,0.429,1.054,0.000,-2.952
27.741,-1.514,0.028,0.937,0.027,-0.144,-0.005,460.423,5.881,-2.832,0.447,0.979,0.000,-3.063
27.993,-1.513,0.028,0.867,0.026,-0.145,-0.008,462.399,5.325,-2.584,0.452,0.880,0.000,-3.133
28.245,-1.520,0.038,0.780,0.035,-0.151,-0.025,463.840,4.939,-2.246,0.482,0.808,0.000,-3.220
28.496,-1.530,0.050,0.726,0.041,-0.152,-0.035,464.989,4.451,-1.985,0.527,0.751,0.000,-3.274
28.748,-1.537,0.061,0.695,0.051,-0.148,-0.032,466.004,3.740,-1.671,0.513,0.700,0.000,-3.305
29.000,-1.541,0.077,0.673,0.061,-0.142,-0.035,466.525,4.060,-2.066,0.485,0.674,0.000,-3.327
29.251,-1.533,0.092,0.682,0.059,-0.142,-0.031,466.407,3.635,-2.552,0.437,0.680,0.000,-3.318
29.503,-1.522,0.101,0.700,0.054,-0.143,-0.030,466.008,3.791,-2.733,0.463,0.700,0.000,-3.300
29.755,-1.492,0.126,0.764,0.031,-0.144,-0.024,464.907,3.027,-3.966,0.452,0.755,0.000,-3.236
30.006,-1.477,0.144,0.829,0.017,-0.136,-0.031,463.996,3.120,-3.650,0.416,0.800,0.000,-3.171
30.258,-1.473,0.158,0.881,0.024,-0.140,-0.030,462.556,2.567,-3.730,0.401,0.872,0.000,-3.119
30.509,-1.487,0.175,0.975,0.021,-0.141,-0.038,461.232,2.236,-3.201,0.416,0.938,0.000,-3.025
30.761,-1.499,0.177,1.011,0.025,-0.145,-0.052,459.919,2.659,-2.660,0.436,1.004,0.000,-2.989
31.013,-1.527,0.179,1.065,0.034,-0.141,-0.035,458.781,2.679,-2.031,0.415,1.061,0.000,-2.935
31.264,-1.561,0.176,1.108,0.046,-0.143,-0.039,458.012,2.705,-1.647,0.387,1.099,0.000,-2.892
31.516,-1.579,0.174,1.120,0.044,-0.144,-0.040,457.631,2.745,-1.461,0.432,1.118,0.000,-2.880
31.768,-1.604,0.167,1.114,0.057,-0.142,-0.043,457.634,2.861,-0.447,0.470,1.118,0.000,-2.886
32.020,-1.611,0.161,1.093,0.072,-0.144,-0.039,458.055,3.004,-0.849,0.464,1.097,0.000,-2.907
32.271,-1.605,0.148,1.040,0.057,-0.139,-0.036,458.809,3.545,-1.332,0.439,1.060,0.000,-2.960
32.523,-1.593,0.139,0.996,0.049,-0.137,-0.033,459.801,3.760,-1.882,0.392,1.010,0.000,-3.004
32.775,-1.570,0.124,0.918,0.039,-0.138,-0.030,460.899,3.936,-2.195,0.370,0.955,0.000,-3.082
33.027,-1.556,0.115,0.863,0.037,-0.133,-0.022,462.373,4.490,-2.915,0.358,0.881,0.000,-3.137
33.279,-1.547,0.108,0.807,0.019,-0.136,-0.021,463.761,4.022,-2.291,0.348,0.812,0.000,-3.193
33.531,-1.544,0.100,0.736,0.036,-0.135,-0.025,465.017,4.100,-2.212,0.334,0.749,0.000,-3.264
33.782,-1.547,0.099,0.701,0.038,-0.133,-0.028,465.913,4.014,-2.025,0.313,0.704,0.000,-3.299
34.034,-1.554,0.100,0.673,0.050,-0.133,-0.017,466.452,3.965,-1.896,0.357,0.677,0.000,-3.327
34.286,-1.556,0.104,0.674,0.046,-0.139,-0.026,466.532,3.876,-1.920,0.368,0.673,0.000,-3.326
34.538,-1.556,0.115,0.691,0.051,-0.140,-0.021,466.230,3.670,-1.962,0.369,0.688,0.000,-3.309
34.790,-1.552,0.131,0.726,0.055,-0.144,-0.027,465.587,2.899,-2.241,0.427,0.721,0.000,-3.274
35.041,-1.542,0.153,0.789,0.048,-0.139,-0.035,464.476,2.451,-2.699,0.434,0.776,0.000,-3.211
35.293,-1.530,0.167,0.843,0.043,-0.141,-0.046,463.252,2.492,-2.967,0.438,0.837,0.000,-3.157
35.545,-1.509,0.180,0.943,0.032,-0.142,-0.046,462.269,2.390,-3.379,0.435,0.887,0.000,-3.057
35.796,-1.502,0.181,0.984,0.030,-0.141,-0.047,460.569,2.716,-3.269,0.426,0.972,0.000,-3.016
36.048,-1.496,0.178,1.037,0.028,-0.145,-0.036,459.344,2.994,-3.320,0.447,1.033,0.000,-2.963
36.300,-1.497,0.171,1.093,0.032,-0.148,-0.027,458.373,3.147,-3.021,0.463,1.081,0.000,-2.907
36.551,-1.502,0.169,1.115,0.038,-0.149,-0.021,457.765,3.057,-2.781,0.500,1.112,0.000,-2.885
36.803,-1.514,0.170,1.130,0.038,-0.147,-0.028,457.477,2.919,-2.503,0.518,1.126,0.000,-2.870
37.055,-1.523,0.170,1.130,0.038,-0.152,-0.037,457.393,2.860,-2.263,0.529,1.130,0.000,-2.870
37.307,-1.534,0.167,1.116,0.043,-0.154,-0.055,457.568,2.990,-2.090,0.504,1.122,0.000,-2.884
37.558,-1.541,0.154,1.088,0.046,-0.154,-0.054,458.081,3.626,-1.821,0.547,1.096,0.000,-2.912
37.810,-1.540,0.131,1.041,0.054,-0.159,-0.045,458.827,3.945,-2.007,0.581,1.059,0.000,-2.959
38.062,-1.537,0.111,1.001,0.049,-0.157,-0.035,459.823,4.623,-2.181,0.575,1.009,0.000,-2.999
38.314,-1.530,0.091,0.952,0.041,-0.151,-0.017,460.896,4.915,-2.362,0.563,0.955,0.000,-3.048
38.565,-1.522,0.071,0.897,0.042,-0.151,-0.010,461.992,5.511,-2.585,0.536,0.900,0.000,-3.103
38.817,-1.515,0.058,0.826,0.036,-0.158,-0.004,463.334,5.374,-2.585,0.574,0.833,0.000,-3.174
39.069,-1.512,0.060,0.768,0.033,-0.158,-0.019,464.378,4.802,-2.507,0.594,0.781,0.000,-3.232
39.321,-1.512,0.064,0.757,0.040,-0.161,-0.027,464.847,4.539,-2.470,0.640,0.758,0.000,-3.243
39.572,-1.506,0.093,0.727,0.050,-0.159,-0.037,465.386,3.703,-2.804,0.544,0.731,0.000,-3.273
39.824,-1.500,0.110,0.733,0.040,-0.152,-0.034,465.373,2.967,-3.296,0.546,0.731,0.000,-3.267
40.075,-1.491,0.136,0.770,0.033,-0.140,-0.029,464.918,2.955,-3.359,0.489,0.754,0.000,-3.230
40.327,-1.489,0.144,0.794,0.032,-0.143,-0.042,464.187,3.170,-3.181,0.455,0.791,0.000,-3.206
40.579,-1.489,0.157,0.843,0.033,-0.139,-0.023,463.202,2.885,-3.203,0.410,0.840,0.000,-3.157
40.830,-1.495,0.170,0.906,0.034,-0.135,-0.028,462.041,2.593,-2.993,0.389,0.898,0.000,-3.094
41.082,-1.500,0.178,0.938,0.042,-0.133,-0.023,461.277,2.599,-2.868,0.345,0.936,0.000,-3.062
41.333,-1.512,0.191,0.981,0.041,-0.134,-0.027,460.552,2.242,-2.596,0.347,0.972,0.000,-3.019
41.585,-1.516,0.197,0.997,0.045,-0.131,-0.032,460.103,2.198,-2.611,0.341,0.995,0.000,-3.003
41.837,-1.523,0.207,1.007,0.046,-0.130,-0.030,459.886,2.217,-2.656,0.320,1.006,0.000,-2.993
42.089,-1.524,0.212,1.004,0.051,-0.129,-0.032,459.913,2.166,-2.708,0.280,1.004,0.000,-2.996
42.340,-1.522,0.224,0.973,0.046,-0.133,-0.036,460.283,1.837,-2.766,0.308,0.986,0.000,-3.027
42.592,-1.519,0.229,0.950,0.041,-0.132,-0.037,460.834,1.802,-2.899,0.317,0.958,0.000,-3.050
42.843,-1.515,0.236,0.911,0.038,-0.128,-0.031,461.704,1.671,-3.050,0.284,0.915,0.000,-3.089
43.095,-1.511,0.240,0.854,0.036,-0.133,-0.039,462.629,1.684,-3.160,0.317,0.869,0.000,-3.146
43.347,-1.509,0.239,0.818,0.032,-0.134,-0.040,463.547,1.955,-3.037,0.332,0.823,0.000,-3.182
43.599,-1.513,0.231,0.759,0.031,-0.134,-0.035,464.569,2.121,-2.835,0.356,0.772,0.000,-3.241
43.850,-1.515,0.228,0.747,0.034,-0.132,-0.040,465.049,2.437,-2.603,0.324,0.748,0.000,-3.253
44.102,-1.528,0.212,0.708,0.035,-0.133,-0.031,465.813,2.446,-2.413,0.314,0.709,0.000,-3.292
44.354,-1.539,0.198,0.695,0.044,-0.126,-0.033,466.073,2.970,-1.891,0.279,0.696,0.000,-3.305
44.606,-1.558,0.178,0.708,0.054,-0.123,-0.009,465.965,3.204,-1.585,0.250,0.702,0.000,-3.292
44.857,-1.565,0.173,0.728,0.057,-0.124,-0.012,465.518,3.060,-1.637,0.229,0.724,0.000,-3.272
45.109,-1.568,0.180,0.773,0.052,-0.119,-0.006,464.817,2.483,-1.857,0.231,0.759,0.000,-3.227
45.361,-1.567,0.196,0.813,0.045,-0.121,-0.019,463.894,2.923,-1.840,0.201,0.805,0.000,-3.187
45.612,-1.568,0.226,0.865,0.038,-0.122,-0.013,462.976,0.943,-2.104,0.195,0.851,0.000,-3.135
45.864,-1.572,0.251,0.910,0.029,-0.119,-0.048,462.165,0.076,-2.057,0.159,0.892,0.000,-3.090
46.115,-1.581,0.268,0.950,0.035,-0.117,-0.061,461.363,0.071,-1.625,0.159,0.932,0.000,-3.050
46.367,-1.589,0.270,0.979,0.052,-0.123,-0.060,460.557,0.965,-1.453,0.191,0.972,0.000,-3.021
46.619,-1.594,0.263,0.994,0.050,-0.124,-0.048,460.165,1.501,-1.519,0.207,0.992,0.000,-3.006
46.871,-1.597,0.237,1.008,0.047,-0.125,-0.036,459.887,2.356,-1.419,0.206,1.006,0.000,-2.992
47.122,-1.596,0.217,1.007,0.048,-0.123,-0.025,459.856,2.817,-1.499,0.221,1.007,0.000,-2.993
47.374,-1.592,0.194,0.995,0.050,-0.117,-0.012,459.944,2.668,-1.660,0.183,1.003,0.000,-3.005
47.626,-1.586,0.185,0.983,0.055,-0.122,-0.026,460.265,3.053,-1.878,0.185,0.987,0.000,-3.017
47.877,-1.571,0.180,0.953,0.055,-0.118,-0.016,460.732,2.882,-2.115,0.160,0.963,0.000,-3.047
48.129,-1.553,0.184,0.924,0.052,-0.119,-0.015,461.374,2.641,-3.167,0.147,0.931,0.000,-3.076
48.381,-1.539,0.192,0.897,0.029,-0.121,-0.023,461.999,2.391,-2.860,0.179,0.900,0.000,-3.103
48.633,-1.529,0.205,0.867,0.019,-0.125,-0.032,462.510,1.940,-2.986,0.197,0.874,0.000,-3.133
48.884,-1.529,0.206,0.845,0.038,-0.125,-0.070,463.022,2.174,-2.696,0.224,0.849,0.000,-3.155
49.136,-1.532,0.195,0.750,0.056,-0.119,-0.012,463.641,2.630,-2.489,0.203,0.818,0.000,-3.250
49.388,-1.520,0.207,0.691,0.102,-0.121,0.084,465.997,2.267,-2.902,0.174,0.700,0.000,-3.309
49.640,-1.480,0.281,0.793,0.075,-0.120,-0.010,465.343,1.431,-3.431,0.216,0.733,0.000,-3.207
49.892,-1.435,0.352,0.950,0.049,-0.117,-0.091,461.614,-0.954,-5.222,0.179,0.919,0.000,-3.050
50.144,-1.362,0.425,1.159,0.061,-0.111,-0.045,459.078,-1.688,-6.599,0.108,1.046,0.000,-2.841
50.395,-1.306,0.460,1.309,0.017,-0.107,-0.038,454.632,-2.996,-9.404,0.040,1.268,0.000,-2.691
50.647,-1.257,0.484,1.405,0.017,-0.102,-0.047,452.087,-2.033,-8.228,-0.020,1.396,0.000,-2.595
50.899,-1.213,0.497,1.461,-0.014,-0.100,-0.064,450.933,-1.991,-8.910,-0.057,1.453,0.000,-2.539
51.151,-1.197,0.487,1.461,0.001,-0.119,-0.070,450.783,-1.134,-9.025,0.095,1.461,0.000,-2.539
51.403,-1.211,0.448,1.459,-0.000,-0.134,-0.005,450.831,-0.136,-7.738,0.316,1.458,0.000,-2.541
51.655,-1.238,0.427,1.463,0.022,-0.133,0.027,450.755,0.244,-6.592,0.319,1.462,0.000,-2.537
51.907,-1.295,0.422,1.468,0.026,-0.133,0.017,450.663,-0.358,-3.562,0.311,1.467,0.000,-2.532
52.158,-1.347,0.440,1.461,0.045,-0.132,0.019,450.730,-1.315,-4.630,0.327,1.464,0.000,-2.539
52.410,-1.427,0.491,1.335,0.056,-0.132,-0.005,452.262,-2.292,-4.142,0.318,1.387,0.000,-2.665
52.662,-1.467,0.526,1.255,0.054,-0.128,-0.019,454.536,-3.277,-3.512,0.294,1.273,0.000,-2.745
52.914,-1.511,0.565,1.185,0.057,-0.128,-0.054,456.192,-4.930,-2.103,0.287,1.190,0.000,-2.815
53.166,-1.561,0.594,1.099,0.058,-0.128,-0.081,457.487,-4.847,-1.813,0.275,1.126,0.000,-2.901
53.418,-1.580,0.588,1.048,0.056,-0.127,-0.079,458.903,-3.873,-2.204,0.255,1.055,0.000,-2.952
53.670,-1.592,0.550,0.974,0.058,-0.140,-0.070,460.188,-2.207,-1.672,0.334,0.991,0.000,-3.026
53.922,-1.596,0.514,0.921,0.039,-0.145,-0.017,461.477,-1.515,-1.904,0.446,0.926,0.000,-3.079
54.174,-1.603,0.449,0.831,0.039,-0.162,-0.010,462.752,0.048,-1.586,0.578,0.862,0.000,-3.169
54.426,-1.613,0.413,0.773,0.036,-0.175,-0.024,464.311,1.079,-0.842,0.741,0.784,0.000,-3.227
54.677,-1.624,0.360,0.695,0.057,-0.183,-0.061,465.527,1.154,-0.852,0.839,0.724,0.000,-3.305
54.929,-1.624,0.30
